,image,complex,frog_eye_leaf_spot,healthy,powdery_mildew,rust,scab
5305,a8e93582caf8fc07.jpg,0,0,0,0,0,1
5306,a8e995a58df4a5a2.jpg,0,0,1,0,0,0
5307,a8ea950392f2cf17.jpg,0,0,1,0,0,0
5308,a8eaa00dc9b59f3a.jpg,0,1,0,0,0,0
5309,a8eac2b6c5b6c0d6.jpg,0,1,0,0,0,0
5310,a8eb95c7d85e482a.jpg,1,0,0,0,0,0
5311,a8ebe72602c3ca4f.jpg,0,1,0,0,0,0
5312,a8ec6d9bc041b35e.jpg,0,0,0,0,1,0
5313,a8ecc79e9990ad91.jpg,0,0,0,0,0,1
5314,a8ed8fc8b089833f.jpg,0,1,0,0,0,0
5315,a8eed2c0cbcb3c0e.jpg,0,0,0,0,0,1
5316,a8ef34d3b0f14370.jpg,0,0,1,0,0,0
5317,a8ef8f1e5021e569.jpg,0,0,1,0,0,0
5318,a8f03562c2a4d9f7.jpg,0,0,0,1,0,0
5319,a8f09383dcaf6307.jpg,0,0,0,0,0,1
5320,a8f194514ba3b0fe.jpg,0,0,0,0,0,1
5321,a8f1950e33aacb65.jpg,1,0,0,0,0,0
5322,a8f1c1e35b525f12.jpg,0,0,1,0,0,0
5323,a8f260c397b796c2.jpg,0,0,0,0,1,0
5324,a8f2943ad6b5c29a.jpg,0,0,0,0,0,1
5325,a8f2d64a5825b5b5.jpg,0,0,0,0,0,1
5326,a8f4d2c0cbcba15d.jpg,0,0,0,0,0,1
5327,a8f4d4159a8ac779.jpg,0,0,0,0,0,1
5328,a8f6a1829f9298f6.jpg,0,1,0,0,0,0
5329,a8f797c2ea07e00e.jpg,0,0,0,0,0,1
5330,a8f994459a0f077d.jpg,0,0,0,0,0,1
5331,a8fac9c39b5ab068.jpg,0,0,0,1,0,0
5332,a8fe11c04be8ee78.jpg,0,1,0,0,0,0
5333,a8fe9f432f452491.jpg,0,1,0,0,0,0
5334,a907afa5c886cb1b.jpg,0,0,0,0,0,1
5335,a907fd3fc5d80429.jpg,0,0,1,0,0,0
5336,a90a95e0dac37ada.jpg,0,0,0,0,0,1
5337,a90d75166b9f48ca.jpg,0,1,0,0,0,0
5338,a90e6034d33fced2.jpg,0,0,0,0,0,1
5339,a916d36c4b0b6d4b.jpg,0,0,0,0,0,1
5340,a91b98adc86f64a6.jpg,0,1,0,0,0,0
5341,a91bc14b99e91ce5.jpg,0,0,0,1,0,0
5342,a91cc17ec2e08fe5.jpg,0,0,0,0,0,1
5343,a91ec1bc0b783f43.jpg,0,0,1,0,0,0
5344,a91ef198512aad7a.jpg,0,0,0,0,1,0
5345,a91fca29cc2e82f6.jpg,0,0,1,0,0,0
5346,a920cdb61f60e66b.jpg,0,0,0,0,1,0
5347,a92ad0f581f221df.jpg,0,0,1,0,0,0
5348,a92b4474cb39972e.jpg,0,0,0,0,0,1
5349,a92bf2075cf1668a.jpg,0,0,0,0,0,1
5350,a92e566c6b28ad2e.jpg,0,1,0,0,0,1
5351,a92e9dc7d09c2955.jpg,0,0,0,0,1,0
5352,a92fe16ec18f51d0.jpg,0,0,1,0,0,0
5353,a9341392d71b893f.jpg,0,1,0,0,0,0
5354,a937a4fa4b6849d2.jpg,0,0,0,0,1,0
5355,a9389eeb190fe905.jpg,0,0,0,0,1,0
5356,a93b35a59285da6a.jpg,0,1,0,0,0,0
5357,a93dd4251f07b15c.jpg,0,1,0,0,0,0
5358,a93e95b098fa9351.jpg,0,1,0,0,0,0
5359,a93f80b255d1fc8a.jpg,0,0,1,0,0,0
5360,a942625fcb72e562.jpg,0,0,1,0,0,0
5361,a94383b2ad331f5c.jpg,0,0,0,0,0,1
5362,a9449c974c9f4cda.jpg,0,0,1,0,0,0
5363,a945cdd58d1cb8e8.jpg,0,0,0,0,0,1
5364,a947c2a06f907f9c.jpg,0,0,1,0,0,0
5365,a9498f9d9b24e2a5.jpg,0,1,0,0,1,0
5366,a94bec916a905b6d.jpg,0,0,0,0,1,0
5367,a94edd5905899cd6.jpg,1,0,0,0,1,0
5368,a9525d8554fa04bf.jpg,0,0,1,0,0,0
5369,a953ca8d81db7619.jpg,0,0,0,0,1,0
5370,a9560f2bed7e7100.jpg,0,0,0,0,0,1
5371,a95659962eb49a47.jpg,0,0,1,0,0,0
5372,a956c2bc9c9a32f1.jpg,0,1,0,0,0,1
5373,a95795905ad5b04f.jpg,0,0,1,0,0,0
5374,a95ade521c733e11.jpg,0,0,1,0,0,0
5375,a95b09826135deaf.jpg,0,0,0,0,1,0
5376,a95f9303d094729f.jpg,0,0,1,0,0,0
5377,a95fd07a812c8f65.jpg,0,0,1,0,0,0
5378,a960d39adfbb8811.jpg,0,0,0,0,0,1
5379,a96274d5592cbd8a.jpg,0,1,0,0,0,0
5380,a96294bfd89eac0a.jpg,0,0,1,0,0,0
5381,a964d46986da6bb4.jpg,0,0,0,0,0,1
5382,a966c81d5cfc54f0.jpg,0,0,0,0,0,1
5383,a9677495258fa619.jpg,0,0,0,0,0,1
5384,a96a2fe6c583243d.jpg,0,0,0,0,0,1
5385,a96ad6979a939194.jpg,1,0,0,0,0,0
5386,a96b827e5ee4a425.jpg,0,0,0,0,0,1
5387,a96b95950e0634fe.jpg,0,1,0,0,0,0
5388,a96bc2440bac99fb.jpg,0,0,0,0,0,1
5389,a96bd2a58aba4a53.jpg,0,1,0,0,0,1
5390,a96d9404de7f5921.jpg,0,1,0,0,0,1
5391,a97095859e9e2e9a.jpg,0,0,1,0,0,0
5392,a979eae4acb4c498.jpg,0,0,0,0,1,0
5393,a97bd52bfa077080.jpg,0,0,0,0,0,1
5394,a97e8194db985a99.jpg,1,1,0,0,0,0
5395,a97f90e197e113c1.jpg,0,0,1,0,0,0
5396,a98061de9f7260e7.jpg,0,0,0,0,1,0
5397,a98081d51bdede0f.jpg,0,0,1,0,0,0
5398,a98184e55ae38fcb.jpg,0,0,1,0,0,0
5399,a981bcb0523df25b.jpg,0,0,0,0,0,1
5400,a984d78737f6904a.jpg,1,0,0,0,0,0
5401,a9851297f85a6aad.jpg,0,0,1,0,0,0
5402,a985f5e98decc112.jpg,0,0,1,0,0,0
5403,a98681c78795bed4.jpg,0,0,0,0,0,1
5404,a987945cde4c54bc.jpg,0,0,1,0,0,0
5405,a98b9096da3bd915.jpg,0,1,0,0,0,1
5406,a98c395e1d7492bc.jpg,0,0,0,0,0,1
5407,a98fd0975a909ad6.jpg,0,0,0,0,0,1
5408,a9945658da999b1b.jpg,0,1,0,0,0,1
5409,a99471cdb22da5e2.jpg,1,0,0,0,0,0
5410,a994d6d291da40fd.jpg,0,0,0,0,0,1
5411,a995264e9f53a391.jpg,0,0,0,1,0,0
5412,a9966b284d8b1797.jpg,0,0,0,0,0,1
5413,a996ccbb8455e385.jpg,1,0,0,0,0,0
5414,a997c01d3ce0e6e6.jpg,0,1,0,0,0,0
5415,a99dc9166e12b479.jpg,0,0,1,0,0,0
5416,a99e4b68c8b59a96.jpg,0,1,0,0,0,0
5417,a99f81cdcf64ae10.jpg,0,0,0,0,1,0
5418,a99fc3a8cb640f32.jpg,0,1,0,0,0,1
5419,a99fd5a64e6e2860.jpg,0,0,1,0,0,0
5420,a9a1709ad9c3c8f9.jpg,0,1,0,0,0,0
5421,a9a347d1a5a94ae5.jpg,0,1,0,0,0,0
5422,a9a39f4b4a682cf4.jpg,0,0,0,0,0,1
5423,a9a3d96a3435b24b.jpg,0,0,1,0,0,0
5424,a9a597d69aeaf001.jpg,0,0,0,0,1,0
5425,a9a5a1bd53482be9.jpg,0,0,0,0,0,1
5426,a9a5d2a2d94c9795.jpg,0,0,0,0,0,1
5427,a9a5d54a0c2d0ebf.jpg,0,0,0,0,0,1
5428,a9a64a70926a5ff2.jpg,0,0,1,0,0,0
5429,a9a8541f66ec9987.jpg,0,0,1,0,0,0
5430,a9aa4dd26e8fc0cc.jpg,0,1,0,0,0,0
5431,a9aa561d5c5a9b91.jpg,0,1,0,0,0,0
5432,a9aa5a16a5eb534c.jpg,0,0,1,0,0,0
5433,a9aa9a935f5b2425.jpg,0,0,0,0,0,1
5434,a9aafd0b042b0aef.jpg,0,1,0,0,0,0
5435,a9ab8d40e4f7261e.jpg,0,0,0,0,1,0
5436,a9ad5290a1c79bcb.jpg,0,1,0,0,0,0
5437,a9ae78d0f3617451.jpg,0,0,1,0,0,0
5438,a9af94859a589ab9.jpg,0,0,0,0,0,1
5439,a9b095bedada5805.jpg,0,0,1,0,0,0
5440,a9b0c1c8db869ad7.jpg,0,0,1,0,0,0
5441,a9b116c36b47e307.jpg,1,0,0,0,0,0
5442,a9b2e4b09297bc2b.jpg,0,0,0,0,1,0
5443,a9b3946aa56cb2cc.jpg,0,0,1,0,0,0
5444,a9b464c8bb236667.jpg,0,0,1,0,0,0
5445,a9b5168a7a752aa6.jpg,0,1,0,0,0,0
5446,a9b53c0b016de9ec.jpg,1,0,0,0,0,0
5447,a9b594c2cf4d8f0c.jpg,0,0,1,0,0,0
5448,a9b5d240f85f2a99.jpg,0,1,0,0,0,0
5449,a9b61b807a1a79ae.jpg,0,0,0,0,0,1
5450,a9b665c8d285b1e5.jpg,0,0,1,0,0,0
5451,a9b69b89d945e432.jpg,0,0,1,0,0,0
5452,a9b711a0536eeb29.jpg,1,0,0,0,0,0
5453,a9b91181170a9ffd.jpg,0,0,0,0,0,1
5454,a9b9a1f4c9505f83.jpg,1,0,0,0,0,0
5455,a9bbf5c7c3c1088c.jpg,0,1,0,0,0,0
5456,a9bcb195d2121bba.jpg,0,0,1,0,0,0
5457,a9be41c0964f8b5e.jpg,1,0,0,0,0,0
5458,a9be83c26a4e9587.jpg,1,0,0,0,0,0
5459,a9be91d69a43e981.jpg,0,0,1,0,0,0
5460,a9be9692aebb4310.jpg,0,0,0,0,1,0
5461,a9bf3d501ab31523.jpg,0,0,1,0,0,0
5462,a9bfd2975a0b41a4.jpg,0,0,1,0,0,0
5463,a9bfd73e09b00cc1.jpg,0,0,1,0,0,0
5464,a9c2c695cd5b6469.jpg,0,0,0,0,0,1
5465,a9c3c6a5c9a6ddc0.jpg,0,0,1,0,0,0
5466,a9c596c9a065d4f6.jpg,0,0,0,0,0,1
5467,a9c5a102852fa77f.jpg,0,0,0,0,0,1
5468,a9c83c9cf05d9276.jpg,0,1,0,0,0,1
5469,a9c994aebe3c9542.jpg,0,0,0,0,0,1
5470,a9c9cb413a2c3aee.jpg,1,1,0,0,0,0
5471,a9d0a6cac48bacbd.jpg,0,1,0,0,0,0
5472,a9d0d54bc4ad83cd.jpg,0,0,1,0,0,0
5473,a9d101a96f6e261f.jpg,1,0,0,0,0,0
5474,a9d1540a2d2eeeb3.jpg,0,0,0,0,0,1
5475,a9d2492b6deb20bc.jpg,0,0,1,0,0,0
5476,a9d282fa8bc135ad.jpg,0,0,1,0,0,0
5477,a9d295950ee25a3b.jpg,1,0,0,0,0,0
5478,a9d495c0c9cd5db4.jpg,1,0,0,0,0,0
5479,a9d4d30a05e590ff.jpg,0,0,1,0,0,0
5480,a9d735c2a0c5f057.jpg,0,0,0,0,0,1
5481,a9d7c2166c2b5d49.jpg,0,0,0,0,0,1
5482,a9d992642cd69cd3.jpg,1,1,0,0,0,0
5483,a9da1555355c53e8.jpg,0,1,0,0,0,0
5484,a9da90f8d20b4bcb.jpg,0,0,0,0,0,1
5485,a9dac6252dcf3584.jpg,1,0,0,1,0,0
5486,a9dc815a27b67626.jpg,0,0,0,0,0,1
5487,a9dcdb6d22b91681.jpg,0,1,0,0,0,0
5488,a9dd973df1600c89.jpg,0,0,0,0,1,0
5489,a9ddc5539703522b.jpg,0,0,0,0,0,1
5490,a9de962c33346a9a.jpg,0,0,0,0,0,1
5491,a9dfd099c7f007a0.jpg,0,0,1,0,0,0
5492,a9e067a55e7a862a.jpg,0,0,0,0,0,1
5493,a9e081f6db4a2c9d.jpg,0,1,0,0,0,0
5494,a9e0c5d79494de98.jpg,1,0,0,0,0,0
5495,a9e0d38b1cacf4c9.jpg,0,0,0,0,1,0
5496,a9e0d5e58f271e0a.jpg,0,0,1,0,0,0
5497,a9e0d7f7c3124d22.jpg,0,0,1,0,0,0
5498,a9e1cd8d8795e189.jpg,1,0,0,0,0,0
5499,a9e1d0f4998c5a9d.jpg,0,1,0,0,0,0
5500,a9e4262e5db77482.jpg,1,0,0,0,0,0
5501,a9e49be6e38f4414.jpg,0,0,1,0,0,0
5502,a9e5d14a2f24f4d1.jpg,0,0,1,0,0,0
5503,a9e69e9282be13d2.jpg,0,1,0,0,0,0
5504,a9e89496bfda484a.jpg,0,0,1,0,0,0
5505,a9e8ce9a4b49ccc6.jpg,0,1,0,0,0,0
5506,a9e9391e1b99e701.jpg,0,0,0,0,1,0
5507,a9eafde4ca80c247.jpg,0,0,1,0,0,0
5508,a9ed31c398d94b0d.jpg,0,0,0,0,1,0
5509,a9f0d4a5d6d0c6c9.jpg,0,0,0,0,0,1
5510,a9f1910b7e6c12b6.jpg,1,0,0,0,0,0
5511,a9f191cb41345fb8.jpg,1,0,0,0,0,0
5512,a9f2c2d48af254f1.jpg,0,0,1,0,0,0
5513,a9f39543cc256cf0.jpg,0,0,1,0,0,0
5514,a9f465ce356e5290.jpg,0,0,0,0,1,0
5515,a9f4de3e81c0a5cc.jpg,0,1,0,0,0,0
5516,a9f55623470e9c9a.jpg,0,0,0,0,1,0
5517,a9f5800afc787d15.jpg,0,1,0,0,0,0
5518,a9f5d4c3c2c18ac7.jpg,0,0,0,0,0,1
5519,a9f6211d3664c8eb.jpg,0,0,1,0,0,0
5520,a9f6a5c29d959095.jpg,0,1,0,0,0,1
5521,a9f6cc1f46c8d1c1.jpg,0,0,1,0,0,0
5522,a9fa63a5d45e8c42.jpg,0,0,1,0,0,0
5523,a9fb8695d261916a.jpg,0,0,0,0,1,0
5524,a9fca02bf5274493.jpg,0,0,0,0,0,1
5525,a9fe97258ad388d0.jpg,0,1,0,0,0,0
5526,a9ffe140815e143f.jpg,0,0,0,0,0,1
5527,aa03b7a84ebd4995.jpg,0,0,0,0,0,1
5528,aa0cf25ed3c89b43.jpg,1,1,0,0,0,1
5529,aa0e969518e15d3f.jpg,0,0,0,0,1,0
5530,aa119b5f58199de8.jpg,0,1,0,0,0,0
5531,aa13cee31c671dd0.jpg,0,0,0,0,1,0
5532,aa142048eff78bf4.jpg,0,0,0,0,1,0
5533,aa15cb3a69cf1ac4.jpg,0,0,1,0,0,0
5534,aa1620058fbfbcad.jpg,0,0,0,0,0,1
5535,aa19152955afc1ed.jpg,0,0,0,0,1,0
5536,aa1bf01791ab8f83.jpg,0,0,1,0,0,0
5537,aa1d1d8132c7979e.jpg,0,0,0,0,1,0
5538,aa1ed6a157c0fc0b.jpg,0,0,0,0,0,1
5539,aa1f81e09f81789f.jpg,0,0,0,0,1,0
5540,aa1fbf91ce886168.jpg,0,0,0,0,0,1
5541,aa239e9748deac68.jpg,0,0,1,0,0,0
5542,aa23d56a9cb950d3.jpg,0,0,1,0,0,0
5543,aa25955e4b2960bf.jpg,0,0,1,0,0,0
5544,aa25ca9edd116c0f.jpg,0,1,0,0,0,1
5545,aa26af1e954a94dc.jpg,1,0,0,0,0,0
5546,aa289720dae2edc7.jpg,0,0,1,0,0,0
5547,aa297ce5e46e851a.jpg,0,0,0,0,1,0
5548,aa2ab58fd21dc06b.jpg,0,0,0,0,1,0
5549,aa2bd5fd40cc289e.jpg,0,0,0,0,0,1
5550,aa2c92c0d05fb9af.jpg,0,0,0,0,0,1
5551,aa2f5af05b00b9cd.jpg,0,1,0,0,0,0
5552,aa3491c47be5ee11.jpg,0,0,0,0,0,1
5553,aa351f32ed721531.jpg,0,0,0,0,0,1
5554,aa35cbb2a54b62a5.jpg,1,0,0,0,0,0
5555,aa35d69a5e5229e1.jpg,0,0,1,0,0,0
5556,aa389e7bd8ab1198.jpg,0,0,1,0,0,0
5557,aa3a9ac8c8d6bd4a.jpg,0,1,0,0,0,0
5558,aa3d9308b55ee057.jpg,0,0,0,0,0,1
5559,aa3e8240b4ebfc2b.jpg,0,0,1,0,0,0
5560,aa42b58787c78dd4.jpg,0,0,0,0,0,1
5561,aa453fbe52c2a28b.jpg,0,0,0,0,0,1
5562,aa4575a5c0c5978f.jpg,0,0,1,0,0,0
5563,aa45956eda64dc64.jpg,0,0,0,0,1,0
5564,aa4694deaf305587.jpg,0,0,1,0,0,0
5565,aa49b185cb94cbda.jpg,0,0,0,0,0,1
5566,aa4b86e5cc9624dd.jpg,0,0,1,0,0,0
5567,aa4c3b98b9399393.jpg,0,0,0,0,1,0
5568,aa4c9c4aae5f870b.jpg,0,0,1,0,0,0
5569,aa4ec09174ef58d3.jpg,0,0,1,0,0,0
5570,aa4f9584c92f2d8d.jpg,0,0,1,0,0,0
5571,aa50952f5aa4ad9d.jpg,0,0,0,0,0,1
5572,aa52764c954d2cb7.jpg,0,0,0,0,1,0
5573,aa52c1e8cdb4da9a.jpg,0,0,1,0,0,0
5574,aa542048ebf78bf4.jpg,0,0,0,0,1,0
5575,aa5442c9da6ab93b.jpg,0,0,1,0,0,0
5576,aa56d8cbff4a8184.jpg,0,1,0,0,0,1
5577,aa57ad93d405c05f.jpg,0,0,0,0,1,0
5578,aa59944bddad428d.jpg,0,1,0,0,0,0
5579,aa5a2585d0f6cb96.jpg,0,0,0,0,0,1
5580,aa5af55fd8d52003.jpg,0,0,1,0,0,0
5581,aa5b52347db5590a.jpg,0,1,0,0,0,0
5582,aa61d7a59e1494dc.jpg,0,0,1,0,0,0
5583,aa6284e75eb56d50.jpg,0,0,1,0,0,0
5584,aa62d1a5cba6ea54.jpg,0,0,0,0,0,1
5585,aa6386f2c596f48c.jpg,0,0,0,0,0,1
5586,aa643d07d86f322e.jpg,0,0,0,0,0,1
5587,aa65e0a58e8e17ce.jpg,0,0,0,0,1,0
5588,aa66d29c6997629a.jpg,1,0,0,0,0,0
5589,aa683608d268ff3b.jpg,0,0,1,0,0,0
5590,aa698db35c91724e.jpg,0,0,0,0,1,0
5591,aa6a97960f9037e4.jpg,1,1,0,0,0,0
5592,aa6ad395fc197205.jpg,0,0,1,0,0,0
5593,aa6bca962d8de161.jpg,0,1,0,0,0,0
5594,aa6c36e28683cbcb.jpg,0,0,0,0,1,0
5595,aa6c97a8d54205df.jpg,0,0,1,0,0,0
5596,aa6dbd60d1c09adc.jpg,0,0,0,0,0,1
5597,aa6ed2be6e9e2082.jpg,0,0,0,0,0,1
5598,aa6ed6a68b9e488c.jpg,0,0,1,0,0,0
5599,aa6f82e81f403d1f.jpg,1,0,0,0,0,0
5600,aa6fdfb645aa0288.jpg,0,0,1,0,0,0
5601,aa70703df786b047.jpg,1,1,0,0,0,0
5602,aa7280a09ed72fda.jpg,0,0,1,0,0,0
5603,aa7325378ac640ef.jpg,0,0,0,0,0,1
5604,aa7352d314696f68.jpg,0,0,0,0,0,1
5605,aa73556daa1056cd.jpg,0,0,1,0,0,0
5606,aa7434c298747cdb.jpg,0,0,0,1,0,0
5607,aa76853269cb66c9.jpg,0,0,1,0,0,0
5608,aa7a2ef0e1e039e2.jpg,0,0,0,0,1,0
5609,aa7b76cd030b2387.jpg,0,0,0,0,0,1
5610,aa7b85318d45c177.jpg,0,0,1,0,0,0
5611,aa7dc0945e4eb5a4.jpg,0,0,0,0,1,0
5612,aa7ea5d487b48d18.jpg,0,0,0,0,1,0
5613,aa8142751a4bbf5b.jpg,0,1,0,0,0,0
5614,aa8295f5d7079691.jpg,0,1,0,0,0,0
5615,aa82979f3e727062.jpg,0,0,1,0,0,0
5616,aa8331d7d7531e60.jpg,0,0,0,0,0,1
5617,aa8397518f3d44bc.jpg,1,1,0,0,0,1
5618,aa8497a043736bdd.jpg,0,0,1,0,0,0
5619,aa85c07ac7f14dc3.jpg,1,0,0,0,0,0
5620,aa85c5d487d89e56.jpg,0,0,0,0,1,0
5621,aa85d0dfcb6b406a.jpg,0,0,1,0,0,0
5622,aa878f9ed8a91351.jpg,0,0,0,0,0,1
5623,aa8794dec486e5b2.jpg,0,0,1,0,0,0
5624,aa88159c57f9e0d3.jpg,0,0,0,0,0,1
5625,aa8837d5519f70b8.jpg,0,0,0,0,0,1
5626,aa88925f2f3c62b3.jpg,0,0,0,1,0,0
5627,aa889b998ad1f8e6.jpg,0,1,0,0,1,0
5628,aa896f86f43a38b1.jpg,0,0,1,0,0,0
5629,aa8ae1d4859edce8.jpg,0,1,0,0,0,1
5630,aa8afc4cc07d1f70.jpg,0,0,1,0,0,0
5631,aa8be10dc702c7f6.jpg,0,1,0,0,0,0
5632,aa8cc1de8aaf9ca4.jpg,0,0,0,0,0,1
5633,aa90a9964abc567d.jpg,0,0,1,0,0,0
5634,aa90c2dbc5cd4dc6.jpg,0,0,1,0,0,0
5635,aa91d21a93664fcd.jpg,1,0,0,0,0,0
5636,aa924e25cf1b893d.jpg,0,0,0,0,0,1
5637,aa92505bbd55fa41.jpg,0,0,0,0,0,1
5638,aa93464ed5ea25ac.jpg,0,1,0,0,0,0
5639,aa93974bea296195.jpg,0,0,1,0,0,0
5640,aa94964aaa4df52d.jpg,0,0,1,0,0,0
5641,aa94d28a93559fb8.jpg,0,0,0,0,0,1
5642,aa9573b0b7222fa8.jpg,0,0,0,0,0,1
5643,aa958595ddc2994b.jpg,0,0,0,0,0,1
5644,aa9594ded2c95269.jpg,0,1,0,0,0,1
5645,aa96c45a8d6319fc.jpg,0,0,1,0,0,0
5646,aa9713df8941cd64.jpg,0,0,0,0,0,1
5647,aa9760cdb8f43e09.jpg,0,0,1,0,0,0
5648,aa97de4ae12351e2.jpg,0,0,1,0,0,0
5649,aa988e9f410f2f78.jpg,0,1,0,0,0,0
5650,aa9a0bdb853d3364.jpg,0,0,0,0,0,1
5651,aa9a946c4c23f3f1.jpg,0,0,1,0,0,0
5652,aa9cc64b58e538b6.jpg,1,1,0,0,0,0
5653,aa9d23cc91c698db.jpg,0,0,0,0,1,0
5654,aa9d9ac1dc412b6d.jpg,0,0,0,0,0,1
5655,aa9e90cec8b5ada1.jpg,0,0,1,0,0,0
5656,aa9fa473a30b150f.jpg,0,0,0,0,0,1
5657,aa9fd2a9cb2d0b60.jpg,0,0,1,0,0,0
5658,aaa0d795b39a9471.jpg,0,0,1,0,0,0
5659,aaa0e281dfa5f538.jpg,0,0,0,0,0,1
5660,aaa195d2d38a4b9d.jpg,0,0,1,0,0,0
5661,aaa1ad85dfde9210.jpg,0,0,0,0,0,1
5662,aaa1ba727a0916e7.jpg,0,0,0,0,1,0
5663,aaa1c35e1ad53a95.jpg,0,0,0,0,0,1
5664,aaa35ea95caa295a.jpg,0,0,1,0,0,0
5665,aaa3955ad262b56c.jpg,0,1,0,0,0,1
5666,aaa3a3c34ae7a1d4.jpg,0,1,0,0,0,0
5667,aaa525d257129f4b.jpg,0,1,0,0,0,1
5668,aaa555a5aaabb292.jpg,0,0,0,0,0,1
5669,aaa5b644b2a4d2ed.jpg,0,0,0,0,0,1
5670,aaa5f416b09c5b1b.jpg,0,1,0,0,0,0
5671,aaa6aa7a49a365a5.jpg,0,0,1,0,0,0
5672,aaa840f5e80adef5.jpg,0,0,0,0,1,0
5673,aaa867b9a370702f.jpg,0,0,1,0,0,0
5674,aaa8f1a0bb55d4b2.jpg,0,0,1,0,0,0
5675,aaa90ec1c5694efa.jpg,0,1,0,0,0,0
5676,aaa95f2442cf8d0f.jpg,0,0,0,1,0,0
5677,aaa9b514c55aa575.jpg,0,1,0,0,0,1
5678,aaa9d194cbd69ac8.jpg,0,0,1,0,0,0
5679,aaaa35a59b30e9b8.jpg,0,0,0,0,0,1
5680,aaaa83eb5a81f24b.jpg,0,0,0,0,0,1
5681,aaaaacc0dde87e14.jpg,0,0,0,0,0,1
5682,aaabb570d0d0eb15.jpg,0,0,0,0,1,0
5683,aaabc2d783f0c153.jpg,0,0,1,0,0,0
5684,aaabdb9624445d33.jpg,0,1,0,0,0,0
5685,aaabdfd61f1c8404.jpg,0,0,1,0,0,0
5686,aaac95caca4b8d2d.jpg,0,0,1,0,0,0
5687,aaad95e41fed0650.jpg,0,1,0,0,0,0
5688,aaadd580de47ad0a.jpg,0,0,1,0,0,0
5689,aaadd58549620777.jpg,0,0,0,0,0,1
5690,aaade70c8c9cdcc8.jpg,0,1,0,0,0,0
5691,aaadf2d2c0c9cfc0.jpg,0,0,1,0,0,0
5692,aaae9592aa5b5a83.jpg,1,0,0,0,0,0
5693,aaaf47abd1c2a846.jpg,0,0,0,0,1,0
5694,aab034e1aa03f3cf.jpg,0,0,0,0,0,1
5695,aab096b7030ae3f9.jpg,1,0,0,0,0,0
5696,aab0a2879dd2ad56.jpg,0,1,0,0,0,0
5697,aab0b5a7d484d2d6.jpg,0,0,1,0,0,0
5698,aab23789d34a413f.jpg,0,0,0,0,1,0
5699,aab2d652cb521dc5.jpg,0,0,0,0,0,1
5700,aab3d2b598d2e858.jpg,0,0,0,0,1,0
5701,aab4c50f5d74cc61.jpg,0,0,1,0,0,0
5702,aab56d92d09390b7.jpg,0,1,0,0,0,1
5703,aab5915e14fcc8e1.jpg,0,0,1,0,0,0
5704,aab5941defb14f00.jpg,0,1,0,0,0,1
5705,aab627f6a007ef20.jpg,0,0,0,0,0,1
5706,aab65b60c5b6f0c2.jpg,0,1,0,0,0,0
5707,aab6cd72ac6a2938.jpg,1,0,0,0,1,0
5708,aab6d606c32f013f.jpg,0,0,1,0,0,0
5709,aab795904ac6e54d.jpg,0,0,1,0,0,0
5710,aab865829f3dd215.jpg,0,0,1,0,0,0
5711,aab8957a88e954f8.jpg,0,0,1,0,0,0
5712,aab895f9c2d26ac2.jpg,0,1,0,0,0,0
5713,aaba15a4bb97318c.jpg,0,0,1,0,0,0
5714,aabce190875b2f23.jpg,0,0,1,0,0,0
5715,aabd55a091d72d83.jpg,0,0,1,0,0,0
5716,aabd998a4a602d3f.jpg,0,1,0,0,0,0
5717,aabe52ee45670564.jpg,0,1,0,0,0,0
5718,aabe958ad02959f1.jpg,0,0,0,0,0,1
5719,aabfa6318a017dca.jpg,0,0,0,0,0,1
5720,aac0d5128ebaaeab.jpg,0,0,0,0,1,0
5721,aac0ecdcaca24ee6.jpg,0,0,0,0,1,0
5722,aac455aaabad54a5.jpg,0,0,0,0,0,1
5723,aac590c782c7dada.jpg,0,0,1,0,0,0
5724,aac5a1b4e5f5a40b.jpg,0,0,1,0,0,0
5725,aac5b615f2b91983.jpg,0,0,1,0,0,0
5726,aac6deb45870616b.jpg,0,0,0,0,0,1
5727,aac7910bd3d6c0f2.jpg,0,0,1,0,0,0
5728,aac83039145fcfe9.jpg,0,0,0,1,0,0
5729,aac8b1b5be21d28d.jpg,0,1,0,0,0,0
5730,aaca42e37723ba58.jpg,0,1,0,0,0,0
5731,aacaa2da5a38da71.jpg,0,0,1,0,0,0
5732,aacb418fddc51ec0.jpg,0,0,1,0,0,0
5733,aacb911bc8e86ea5.jpg,1,0,0,0,0,0
5734,aacbb4e0c8b341e7.jpg,0,0,0,0,0,1
5735,aaccc1c8c8f7c5c3.jpg,0,0,1,0,0,0
5736,aaccd5a8bafa4512.jpg,0,0,1,0,0,0
5737,aace6c4515ea3cb4.jpg,0,1,0,0,0,0
5738,aacedff0d881c189.jpg,0,0,0,0,1,0
5739,aad05785b8a577e0.jpg,0,0,1,0,0,0
5740,aad0bffb1114803f.jpg,1,1,0,0,0,0
5741,aad0c569a12aaafb.jpg,0,0,0,0,0,1
5742,aad1909795aba3b2.jpg,0,0,1,0,0,0
5743,aad22b53532a59e9.jpg,0,0,0,0,0,1
5744,aad29ff152bd8106.jpg,0,0,1,0,0,0
5745,aad2a596de95ca88.jpg,0,0,1,0,0,0
5746,aad382d5d3a3662a.jpg,0,0,1,0,0,0
5747,aad446ea8bfe0ec0.jpg,0,0,1,0,0,0
